ID,Name,HP,Attack,Defense,Speed,Luck,Magic,Resistance,Agility
8176,Ancient Ranger Slayer,175,28,25,11,13,19,22,14
8177,Dark Ranger Master,90,27,36,19,59,45,9,2
8178,Ice Mage King,112,32,36,10,97,14,17,6
8179,Ice Paladin Queen,145,32,37,7,29,52,22,4
8180,Storm Warrior Guardian,172,34,9,12,1,43,31,5
8181,Shadow Knight Guardian,115,11,5,13,62,21,19,4
8182,Holy Assassin King,176,41,17,1,24,31,14,12
8183,Fire Priest King,171,40,14,8,38,14,27,9
8184,Light Paladin Elite,51,14,36,7,65,21,15,16
8185,Ice Mage Master,122,40,16,5,95,31,18,21
8186,Storm Warrior Elite,64,19,13,7,25,52,17,10
8187,Storm Archer Prince,169,41,12,3,88,48,7,4
8188,Earth Mage Master,150,20,22,2,12,16,14,23
8189,Fire Archer Elite,191,10,28,2,30,59,19,7
8190,Ancient Berserker Legend,192,48,23,1,80,36,25,20
8191,Fire Knight Legend,187,32,39,16,19,46,12,2
8192,Storm Ranger Lord,167,43,11,10,79,33,7,16
8193,Ice Warrior Prince,164,22,23,10,9,26,28,7
8194,Storm Necromancer Guardian,199,14,8,3,46,49,27,24
8195,Shadow Warrior Elite,155,17,29,16,32,47,10,18
8196,Wind Necromancer Champion,106,41,28,6,67,42,33,7
8197,Fire Knight King,68,44,8,8,68,10,13,22
8198,Ice Warrior Queen,159,34,17,16,24,10,6,2
8199,Holy Mage Slayer,65,39,16,9,16,16,8,2
8200,Wind Paladin Slayer,103,12,34,15,93,12,10,11
8201,Holy Assassin Champion,182,12,7,19,84,30,32,6
8202,Light Assassin Master,105,39,17,2,25,52,9,19
8203,Ice Knight Slayer,50,20,14,19,49,14,34,21
8204,Ice Archer Lord,91,43,13,8,21,23,26,4
8205,Ice Assassin Lord,75,37,8,8,87,50,14,7
8206,Dark Warrior Queen,64,12,33,13,85,56,30,7
8207,Ice Warrior Champion,61,28,22,16,87,42,31,2
8208,Light Ranger King,163,13,25,18,9,20,10,14
8209,Dark Mage Lord,170,39,11,11,54,31,28,8
8210,Light Warrior Master,90,34,26,17,7,56,25,10
8211,Ancient Paladin Prince,161,22,30,2,94,51,23,2
8212,Holy Necromancer Slayer,176,36,31,12,31,15,18,7
8213,Shadow Berserker King,138,42,39,6,20,17,12,22
8214,Wind Mage Queen,81,10,36,17,46,34,33,16
8215,Dark Mage Lord,134,40,38,3,44,40,21,23
8216,Wind Ranger Legend,111,38,36,2,65,41,19,21
8217,Shadow Archer Prince,108,28,31,14,46,42,34,9
8218,Fire Priest Master,105,20,12,7,8,44,23,8
8219,Wind Knight Guardian,90,33,11,19,37,51,14,5
8220,Fire Mage Legend,199,25,22,8,71,18,31,24
8221,Ice Priest Queen,85,23,27,17,31,38,28,6
8222,Earth Assassin Master,162,17,10,11,50,24,9,1
8223,Dark Archer Legend,106,20,34,17,70,59,18,11
8224,Holy Necromancer Master,176,24,34,6,49,36,27,10
8225,Ancient Priest Prince,171,35,15,5,15,43,23,20
8226,Ice Knight Lord,88,48,18,1,46,52,29,18
8227,Light Berserker Lord,142,23,33,14,20,49,23,7
8228,Wind Mage Queen,172,27,12,11,49,51,29,20
8229,Shadow Priest Slayer,144,13,35,18,44,13,31,14
8230,Fire Knight Legend,134,10,38,8,42,33,29,6
8231,Dark Berserker Elite,173,16,38,17,91,28,34,23
8232,Fire Berserker Guardian,178,38,29,17,29,27,21,10
8233,Dark Paladin Master,178,45,11,12,8,31,15,24
8234,Wind Assassin Master,129,21,29,19,60,17,20,15
8235,Fire Necromancer King,180,16,13,14,55,18,19,17
8236,Wind Assassin King,157,21,7,13,34,24,21,15
8237,Ice Ranger Lord,158,17,19,4,34,47,16,21
8238,Storm Knight Master,127,10,6,7,37,53,10,13
8239,Ancient Berserker Guardian,80,32,19,17,95,50,12,2
8240,Wind Priest Prince,139,27,6,6,39,51,27,7
8241,Holy Necromancer Legend,132,41,7,12,98,56,25,11
8242,Shadow Paladin Prince,58,49,35,15,45,49,22,16
8243,Ice Priest Guardian,51,26,26,6,8,34,15,19
8244,Holy Ranger Slayer,87,10,27,16,35,51,14,10
8245,Fire Berserker Slayer,52,24,7,9,64,28,33,17
8246,Light Assassin King,186,40,27,19,69,52,10,3
8247,Dark Necromancer Slayer,94,39,34,2,64,32,27,8
8248,Ancient Archer Elite,87,25,13,5,65,52,33,20
8249,Dark Priest King,182,14,35,4,36,16,19,6
8250,Light Assassin Champion,86,13,16,12,55,47,20,23
8251,Shadow Knight Master,185,30,14,15,47,19,15,4
8252,Fire Paladin Lord,192,43,30,5,48,14,24,21
8253,Holy Necromancer Prince,110,16,10,17,6,24,11,7
8254,Light Berserker Elite,162,17,17,18,61,42,13,22
8255,Dark Mage Elite,55,15,21,17,33,23,17,7
8256,Dark Assassin Master,105,14,8,12,57,16,6,22
8257,Ancient Priest Prince,189,13,23,17,58,33,34,14
8258,Shadow Ranger Queen,101,14,6,8,22,58,33,21
8259,Shadow Priest Prince,138,43,13,15,3,14,9,21
8260,Light Warrior Queen,118,17,18,6,46,44,33,8
8261,Storm Assassin King,194,40,39,11,17,55,7,24
8262,Dark Berserker Elite,104,30,29,12,79,32,31,10
8263,Dark Berserker King,177,36,34,1,91,35,12,22
8264,Earth Necromancer Master,91,44,21,16,47,56,11,19
8265,Light Ranger Champion,111,43,35,12,84,55,20,10
8266,Dark Knight Guardian,146,46,16,14,15,10,21,17
8267,Light Warrior Elite,87,19,34,3,99,59,34,5
8268,Fire Knight Queen,51,19,5,3,32,42,15,10
8269,Light Ranger Champion,140,18,24,9,76,48,11,5
8270,Storm Priest Champion,101,33,27,15,71,55,20,11
8271,Shadow Necromancer Lord,79,46,8,14,99,44,32,9
8272,Shadow Ranger Lord,116,35,26,12,54,20,10,24
8273,Dark Ranger Champion,79,46,20,10,57,57,18,21
8274,Wind Necromancer Champion,100,11,27,7,7,49,20,8
8275,Light Berserker Legend,71,15,5,3,13,28,14,6
8276,Shadow Paladin Queen,99,38,11,5,48,15,33,22
8277,Ancient Warrior Lord,133,21,25,18,17,17,17,11
8278,Holy Berserker Master,80,40,15,10,44,51,7,14
8279,Storm Necromancer Master,187,38,37,4,80,25,17,9
8280,Fire Berserker Legend,180,32,29,11,20,20,9,21
8281,Storm Ranger Slayer,70,30,19,19,98,44,8,20
8282,Ice Priest King,113,25,36,19,98,27,8,1
8283,Storm Knight Prince,89,45,30,16,89,41,31,10
8284,Earth Assassin Lord,73,32,19,15,84,26,26,6
8285,Storm Mage King,134,15,16,13,20,20,29,18
8286,Ice Knight Queen,138,19,23,5,19,49,20,22
8287,Ancient Ranger Champion,75,18,16,11,23,34,28,8
8288,Fire Paladin King,179,23,25,9,25,31,25,15
8289,Shadow Necromancer Champion,157,49,11,5,62,16,33,18
8290,Earth Mage Prince,156,49,8,7,63,59,14,23
8291,Dark Warrior Guardian,82,25,11,13,72,37,7,6
8292,Ice Ranger Champion,90,30,17,8,98,53,24,9
8293,Storm Mage Lord,97,34,25,7,91,50,25,7
8294,Ancient Paladin Champion,60,40,33,1,96,30,16,16
8295,Fire Berserker Guardian,174,38,26,19,25,59,18,8
8296,Holy Assassin Queen,196,12,25,1,38,41,13,14
8297,Light Ranger Elite,113,27,25,11,94,55,12,24
8298,Shadow Paladin Prince,150,41,36,15,93,37,25,20
8299,Wind Necromancer King,139,41,31,9,91,11,28,10
8300,Holy Assassin Slayer,162,21,10,8,67,12,21,2
8301,Holy Priest Guardian,108,25,32,4,63,44,26,21
8302,Fire Mage Elite,55,43,33,16,48,59,11,5
8303,Storm Necromancer Master,185,11,25,12,55,53,24,7
8304,Earth Mage Champion,187,25,17,13,75,30,7,16
8305,Shadow Warrior Prince,148,19,16,12,84,38,21,21
8306,Earth Necromancer Slayer,87,29,31,11,5,17,30,6
8307,Dark Assassin Legend,75,47,19,9,80,22,29,4
8308,Shadow Warrior Elite,96,25,17,6,96,11,7,18
8309,Holy Priest Legend,79,15,35,18,19,28,32,20
8310,Wind Necromancer Master,157,13,18,4,38,47,14,1
8311,Storm Warrior Slayer,77,16,18,5,77,19,29,4
8312,Fire Berserker Queen,88,39,14,12,88,12,18,5
8313,Ancient Archer Master,80,36,14,17,79,42,14,11
8314,Wind Warrior Champion,120,48,29,11,96,39,27,1
8315,Storm Priest Queen,94,42,27,18,79,53,12,15
8316,Fire Necromancer Queen,62,48,29,18,89,29,9,21
8317,Shadow Ranger Queen,108,20,15,17,33,14,30,11
8318,Ancient Paladin Prince,165,24,20,5,89,52,18,5
8319,Light Paladin Champion,53,45,30,17,3,44,15,21
8320,Wind Berserker Prince,182,27,18,12,91,37,9,18
8321,Holy Ranger Slayer,135,18,16,10,66,34,14,10
8322,Wind Berserker Slayer,124,19,19,3,49,13,9,3
8323,Light Warrior Champion,80,29,5,16,31,56,31,1
8324,Ice Ranger Legend,93,22,23,10,53,11,31,14
8325,Light Ranger Champion,77,47,10,4,78,12,8,14
8326,Wind Berserker Slayer,157,49,34,9,83,19,15,13
8327,Wind Mage Champion,124,47,9,12,97,36,8,6
8328,Earth Paladin Legend,96,22,7,13,15,17,30,23
8329,Holy Mage King,133,33,24,13,6,20,25,5
8330,Wind Mage Slayer,100,27,12,1,18,13,22,12
8331,Storm Warrior Elite,161,37,24,8,15,12,11,17
8332,Holy Knight Slayer,77,25,23,2,33,33,32,14
8333,Ice Necromancer Champion,140,48,27,10,10,58,27,9
8334,Ice Priest Lord,129,43,35,3,67,12,24,24
8335,Ancient Knight King,139,20,33,10,13,47,8,13
8336,Shadow Priest Elite,189,13,25,15,67,57,12,23
8337,Ice Ranger Master,186,44,28,4,22,49,31,22
8338,Ice Ranger Queen,81,24,18,13,58,52,5,6
8339,Holy Berserker Slayer,117,46,32,10,92,28,25,18
8340,Dark Ranger Prince,115,23,38,17,92,36,14,16
8341,Ancient Warrior Lord,114,44,12,7,2,28,16,22
8342,Light Necromancer Prince,79,26,31,8,69,53,19,6
8343,Wind Berserker Guardian,151,47,6,14,73,56,19,23
8344,Light Priest Guardian,82,29,36,6,56,28,14,9
8345,Light Berserker Prince,181,15,23,2,51,52,17,4
8346,Holy Knight Prince,167,17,15,7,30,41,18,11
8347,Light Paladin Elite,136,17,14,10,38,25,9,22
8348,Fire Assassin Elite,69,12,36,4,64,30,23,13
8349,Ancient Paladin Lord,151,38,30,1,24,13,25,22
8350,Holy Knight Champion,178,32,17,16,1,33,8,1
8351,Shadow Necromancer Master,161,12,13,9,13,59,6,20
8352,Wind Berserker King,96,30,24,16,36,13,7,6
8353,Ice Berserker Slayer,98,17,16,16,82,30,9,10
8354,Ancient Paladin Lord,135,48,27,15,80,56,25,21
8355,Shadow Priest Master,132,20,33,6,22,15,6,24
8356,Earth Priest Queen,53,39,6,3,30,18,24,16
8357,Fire Berserker Prince,53,47,25,3,57,23,8,14
8358,Earth Berserker Master,79,35,7,19,55,19,6,9
8359,Ancient Mage Slayer,64,47,37,15,68,41,20,5
8360,Fire Mage Queen,56,19,35,13,8,36,28,20
8361,Dark Ranger Champion,175,31,18,2,30,41,18,15
8362,Ancient Priest King,88,44,27,5,81,39,19,1
8363,Ice Knight Elite,156,34,34,3,87,15,20,14
8364,Light Necromancer Champion,89,14,18,8,63,26,31,18
8365,Wind Mage Legend,147,49,5,1,85,45,10,9
8366,Dark Assassin Prince,170,43,32,5,18,47,15,3
8367,Ice Knight Queen,105,33,24,17,45,57,9,4
8368,Earth Berserker Legend,169,48,34,2,84,23,28,10
8369,Shadow Ranger Queen,163,21,24,12,40,17,9,10
8370,Earth Berserker Prince,84,34,20,10,1,23,11,5
8371,Shadow Paladin Legend,182,11,33,8,9,55,7,8
8372,Ancient Assassin Prince,191,43,13,6,86,37,5,24
8373,Fire Warrior Lord,81,38,13,13,36,23,20,5
8374,Wind Ranger Guardian,177,26,23,15,3,13,11,8
8375,Fire Berserker Master,150,36,26,5,69,30,25,5
8376,Shadow Assassin Champion,142,42,8,3,42,38,29,19
8377,Holy Berserker Guardian,91,49,34,16,10,36,32,19
8378,Ancient Paladin Guardian,57,12,25,1,12,38,8,12
8379,Storm Ranger Lord,193,41,29,13,89,42,24,12
8380,Storm Paladin Queen,198,25,26,8,90,25,9,6
8381,Light Assassin Master,194,40,6,11,37,32,12,16
8382,Fire Mage Slayer,57,10,6,2,45,41,13,3
8383,Storm Mage Legend,136,12,11,9,71,43,29,9
8384,Fire Berserker Slayer,165,43,37,12,33,24,11,6
8385,Holy Knight King,79,23,26,8,80,53,20,24
8386,Dark Ranger Elite,54,17,39,8,94,46,22,21
8387,Ancient Ranger Master,87,19,11,4,84,25,34,22
8388,Fire Knight Guardian,86,44,34,16,34,53,33,21
8389,Fire Priest Legend,165,42,30,12,95,26,19,16
8390,Shadow Archer Prince,58,13,17,4,64,11,11,24
8391,Light Priest Guardian,113,47,9,11,13,29,26,23
8392,Light Assassin Prince,100,29,18,9,23,27,24,10
8393,Earth Knight King,159,42,31,9,16,21,32,16
8394,Fire Knight King,64,25,32,10,42,20,8,23
8395,Ancient Warrior Elite,118,40,35,15,22,49,30,8
8396,Holy Ranger King,62,18,16,15,67,21,20,1
8397,Storm Mage Lord,197,25,5,12,74,56,18,7
8398,Wind Archer Lord,154,24,39,12,37,10,8,19
8399,Ancient Assassin Queen,163,21,25,4,63,36,31,11
8400,Ancient Assassin Legend,74,41,22,15,59,12,32,21
8401,Storm Mage Elite,170,30,38,16,9,52,20,22
8402,Wind Warrior Champion,127,35,29,1,58,24,32,10
8403,Fire Archer Slayer,165,17,12,2,60,30,7,21
8404,Light Ranger King,151,29,7,4,83,32,5,23
8405,Dark Berserker Champion,96,20,34,2,55,33,24,22
8406,Dark Paladin Champion,51,39,32,12,98,22,7,20
8407,Shadow Ranger Legend,76,48,12,19,38,32,19,10
8408,Ice Warrior Master,181,45,38,5,54,52,23,5
8409,Fire Berserker Prince,170,29,16,9,24,32,27,20
8410,Fire Paladin Elite,99,13,36,16,58,14,10,11
8411,Wind Knight Champion,186,44,36,13,74,45,12,5
8412,Wind Assassin Lord,143,16,30,13,95,20,5,15
8413,Storm Berserker King,168,31,35,7,70,23,20,1
8414,Holy Ranger Master,193,32,21,10,60,45,6,15
8415,Dark Warrior Prince,54,28,30,2,93,16,34,10
8416,Dark Paladin Master,133,12,17,15,39,10,33,17
8417,Wind Berserker Queen,113,18,10,4,44,40,14,14
8418,Ancient Priest King,80,30,19,12,60,26,16,1
8419,Ice Paladin Queen,166,10,18,4,82,26,6,15
8420,Ice Archer Legend,143,11,23,18,75,44,15,2
8421,Earth Paladin Guardian,80,44,34,8,77,30,23,8
8422,Earth Mage Guardian,198,26,10,16,27,49,34,13
8423,Fire Warrior Elite,83,45,17,2,66,39,25,17
8424,Ice Warrior Guardian,68,42,23,7,45,37,24,24
8425,Dark Priest Champion,188,11,9,16,95,31,22,3
8426,Ancient Knight Guardian,70,36,37,1,70,46,6,15
8427,Ancient Berserker Guardian,96,22,16,6,94,27,18,22
8428,Ice Ranger Queen,102,48,16,19,86,41,13,3
8429,Fire Warrior King,126,37,35,8,44,52,32,23
8430,Storm Priest Master,97,39,33,9,68,34,11,16
8431,Light Necromancer Slayer,146,21,38,14,74,53,17,8
8432,Shadow Knight Prince,196,41,27,8,55,55,22,24
8433,Ice Knight Legend,76,36,25,3,40,57,28,21
8434,Earth Paladin King,167,11,24,9,75,15,5,13
8435,Light Berserker Champion,158,40,5,16,26,56,14,2
8436,Light Assassin Queen,157,14,15,2,59,33,18,14
8437,Ancient Berserker Champion,137,10,26,17,13,17,19,23
8438,Shadow Warrior Lord,104,47,33,3,59,44,30,14
8439,Earth Priest Legend,105,22,20,3,65,36,21,2
8440,Earth Priest Master,187,17,5,4,41,50,10,15
8441,Light Priest King,112,40,18,6,48,53,28,17
8442,Storm Warrior Lord,152,35,15,8,2,34,33,10
8443,Holy Knight Slayer,85,10,27,2,41,23,6,10
8444,Ancient Archer King,54,46,29,15,38,12,25,8
8445,Ancient Warrior Elite,150,29,18,17,1,49,25,16
8446,Shadow Paladin Legend,154,30,17,12,38,33,19,15
8447,Dark Warrior Legend,103,34,19,14,28,15,32,17
8448,Storm Knight Guardian,75,23,10,14,52,23,13,17
8449,Fire Knight Prince,62,18,10,8,75,43,11,20
8450,Fire Necromancer Elite,152,15,32,10,29,35,21,18
8451,Light Archer Prince,56,23,5,9,67,57,11,9
8452,Ice Berserker Guardian,164,30,11,11,88,28,12,12
8453,Earth Necromancer Slayer,72,36,5,18,5,59,27,4
8454,Earth Mage King,125,16,33,8,28,59,13,15
8455,Ancient Priest King,57,25,14,6,73,41,10,12
8456,Wind Priest Prince,100,17,17,9,74,55,11,15
8457,Light Warrior Prince,107,10,6,14,51,14,12,6
8458,Ancient Necromancer Master,166,34,27,13,76,22,9,23
8459,Dark Knight Champion,188,43,26,1,82,22,16,10
8460,Ice Archer King,131,49,13,5,1,15,8,7
8461,Storm Assassin Guardian,73,26,30,16,9,16,34,11
8462,Fire Ranger Master,128,13,12,3,48,23,34,21
8463,Wind Priest Legend,112,12,27,8,52,22,5,20
8464,Holy Ranger Queen,93,36,12,6,1,18,11,10
8465,Shadow Necromancer Prince,115,28,10,1,90,41,30,7
8466,Earth Paladin Master,83,10,28,4,68,40,26,11
8467,Storm Necromancer Lord,63,42,23,18,19,22,29,15
8468,Fire Priest Elite,186,35,10,5,48,27,16,24
8469,Earth Mage Slayer,73,27,12,12,83,33,23,17
8470,Storm Assassin Prince,80,25,17,10,99,32,22,11
8471,Ancient Assassin Guardian,79,13,6,1,44,17,16,2
8472,Storm Knight Elite,107,36,8,14,55,30,15,24
8473,Earth Necromancer Guardian,103,27,32,17,96,27,33,10
8474,Dark Mage Lord,128,20,8,12,83,12,19,7
8475,Storm Ranger Lord,74,10,29,9,30,54,10,3
8476,Ancient Paladin Guardian,135,39,26,5,54,18,6,3
8477,Dark Mage Legend,62,15,34,12,96,39,14,13
8478,Fire Assassin Slayer,69,20,32,4,55,12,6,6
8479,Dark Warrior Prince,173,37,17,19,62,34,14,7
8480,Ice Paladin Master,87,46,24,12,70,56,22,19
8481,Storm Assassin Lord,174,34,17,9,35,41,34,2
8482,Shadow Warrior Champion,135,22,10,5,97,58,29,6
8483,Ancient Necromancer Legend,53,10,35,12,96,27,8,15
8484,Fire Priest Elite,130,44,31,13,20,17,25,7
8485,Fire Ranger Elite,110,23,14,9,47,57,24,24
8486,Fire Knight Lord,175,33,16,11,73,43,23,24
8487,Light Berserker King,125,40,15,9,35,48,24,14
8488,Holy Berserker Master,189,34,23,7,53,53,9,24
8489,Fire Archer Slayer,86,10,10,6,63,30,5,16
8490,Fire Priest Queen,62,43,22,3,1,40,30,8
8491,Wind Priest Guardian,152,36,30,1,37,16,27,20
8492,Fire Knight Master,169,30,15,6,5,16,12,14
8493,Dark Archer Guardian,128,31,28,17,40,53,20,3
8494,Ancient Assassin Master,138,23,23,11,60,12,31,22
8495,Storm Archer Elite,195,11,39,16,70,38,26,2
8496,Light Knight King,60,15,12,7,52,46,31,7
8497,Dark Archer Guardian,145,47,38,15,47,36,10,17
8498,Light Berserker King,117,32,27,17,56,18,33,10
8499,Shadow Archer Slayer,79,20,18,8,25,36,9,1
8500,Light Warrior Slayer,94,26,6,17,92,14,10,21
8501,Storm Mage Guardian,150,37,27,14,64,18,26,8
8502,Holy Knight Queen,180,39,29,8,11,24,24,13
8503,Light Assassin King,147,20,12,16,69,22,31,5
8504,Dark Berserker Guardian,125,33,29,14,53,54,33,8
8505,Shadow Archer Queen,178,31,15,4,53,59,32,5
8506,Ancient Ranger Lord,94,11,18,10,80,34,18,11
8507,Earth Mage Slayer,82,19,8,14,38,47,28,14
8508,Shadow Assassin Master,73,26,29,11,52,45,31,7
8509,Shadow Berserker Slayer,84,21,28,7,5,14,19,21
8510,Ice Priest King,62,22,7,2,84,40,9,11
8511,Ice Ranger Slayer,70,44,39,16,26,58,27,14
8512,Fire Archer Master,112,10,33,1,4,45,25,3
8513,Dark Necromancer Prince,177,22,17,10,46,53,13,3
8514,Ice Archer Champion,115,16,33,7,24,51,20,3
8515,Shadow Archer Elite,195,46,6,5,83,38,18,19
8516,Fire Paladin Champion,134,10,27,9,78,35,30,8
8517,Light Ranger Legend,128,32,27,4,67,33,30,14
8518,Ancient Warrior King,175,24,21,9,22,12,25,16
8519,Wind Ranger Master,145,33,32,14,80,12,5,6
8520,Earth Necromancer Master,58,25,21,12,63,55,34,22
8521,Holy Paladin Slayer,85,17,15,19,36,24,29,15
8522,Storm Warrior Elite,110,47,7,8,96,43,28,14
8523,Wind Assassin King,146,21,7,18,63,30,28,16
8524,Holy Warrior King,185,24,26,8,82,44,26,10
8525,Shadow Assassin Elite,197,49,24,10,22,56,15,3
8526,Light Necromancer Lord,185,31,5,18,42,43,17,20
8527,Shadow Archer Elite,56,11,29,16,56,51,8,21
8528,Fire Assassin Legend,131,22,8,8,11,19,30,8
8529,Wind Paladin King,144,28,7,8,92,23,6,24
8530,Dark Assassin Champion,192,47,23,16,40,28,19,24
8531,Ice Priest Champion,196,49,29,16,3,38,11,24
8532,Earth Priest Lord,148,26,13,15,16,55,30,19
8533,Fire Archer Queen,158,24,10,17,28,49,19,20
8534,Wind Knight Slayer,174,29,7,14,12,21,19,19
8535,Light Ranger Lord,155,21,9,11,64,20,22,4
8536,Earth Archer Prince,125,20,16,13,16,24,17,12
8537,Holy Ranger Champion,181,32,31,13,45,49,23,8
8538,Storm Warrior Guardian,120,36,35,15,71,17,13,6
8539,Storm Paladin Prince,98,48,33,8,47,14,11,9
8540,Wind Warrior Queen,178,26,24,16,96,48,28,14
8541,Fire Berserker Queen,181,41,28,15,40,38,12,6
8542,Storm Archer Elite,97,19,32,17,8,25,20,3
8543,Light Knight Prince,59,41,21,5,90,19,20,11
8544,Ancient Assassin Legend,187,13,5,14,70,44,24,3
8545,Ice Assassin Master,168,13,15,1,9,44,19,1
8546,Light Assassin Elite,91,39,35,6,18,43,7,18
8547,Dark Archer Guardian,107,23,29,17,39,40,29,11
8548,Dark Ranger Master,189,10,18,18,90,15,29,23
8549,Shadow Archer Prince,183,42,14,16,40,35,34,1
8550,Wind Knight Champion,77,38,38,6,21,24,30,5
8551,Wind Archer Master,71,42,35,18,27,48,34,22
8552,Dark Archer King,177,27,35,12,58,20,14,12
8553,Ancient Mage Champion,57,42,28,18,59,54,20,3
8554,Holy Assassin Lord,161,36,21,18,49,22,11,2
8555,Holy Mage Guardian,173,44,23,9,60,45,24,21
8556,Light Mage Elite,98,40,6,5,32,18,7,9
8557,Dark Assassin Legend,140,38,12,3,65,46,7,7
8558,Ancient Archer Slayer,112,49,33,8,17,24,29,11
8559,Shadow Mage Elite,154,24,29,17,26,56,5,24
8560,Storm Warrior Master,188,19,33,5,46,12,32,20
8561,Ancient Mage Champion,143,23,6,8,90,10,28,14
8562,Earth Priest Slayer,133,10,34,9,77,33,9,7
8563,Ancient Berserker Guardian,85,13,25,12,94,51,27,13
8564,Dark Mage Champion,178,39,17,16,84,11,5,6
8565,Shadow Knight Guardian,77,37,33,8,3,24,18,16
8566,Wind Mage Master,190,14,39,16,31,13,33,19
8567,Dark Knight Prince,152,16,9,2,94,40,8,6
8568,Holy Paladin King,134,45,35,15,57,50,19,2
8569,Ice Knight Slayer,156,41,14,17,1,46,33,7
8570,Light Archer Lord,138,10,28,5,95,26,30,13
8571,Storm Knight Queen,141,31,7,19,52,34,8,8
8572,Ancient Ranger Lord,192,27,16,16,10,40,17,7
8573,Storm Priest Master,90,22,35,3,33,53,9,6
8574,Shadow Ranger Queen,90,17,30,15,5,19,18,4
8575,Holy Mage Queen,105,12,12,18,14,22,11,3
8576,Light Paladin Legend,124,20,32,2,41,18,12,4
8577,Holy Necromancer King,130,16,10,2,33,38,11,21
8578,Fire Berserker Legend,179,47,33,17,42,46,31,24
8579,Holy Berserker Guardian,100,37,20,19,96,49,13,22
8580,Wind Archer Queen,199,30,7,15,4,55,25,23
8581,Ice Assassin King,126,26,34,6,52,47,20,7
8582,Holy Warrior Slayer,188,42,21,13,34,39,17,14
8583,Ice Ranger Slayer,106,47,15,16,65,44,34,8
8584,Shadow Archer Master,51,17,6,3,69,23,21,9
8585,Ice Knight Queen,86,34,13,6,39,38,7,13
8586,Holy Necromancer Queen,169,10,36,19,69,14,30,7
8587,Storm Mage Prince,158,42,15,12,19,55,9,24
8588,Dark Assassin King,194,37,28,12,36,24,16,6
8589,Ice Knight Lord,133,25,5,5,70,38,18,13
8590,Dark Ranger Lord,155,45,19,1,79,29,10,9
8591,Holy Ranger Elite,121,12,12,6,11,46,21,22
8592,Fire Paladin Master,120,20,36,11,94,19,22,13
8593,Storm Archer Queen,153,49,33,4,35,35,5,2
8594,Ancient Assassin Queen,124,45,38,1,41,32,26,24
8595,Light Priest Prince,126,26,10,2,23,32,34,19
8596,Fire Archer Champion,50,24,12,10,95,29,6,22
8597,Light Berserker Guardian,54,40,5,12,90,49,8,20
8598,Earth Necromancer Legend,71,29,19,19,25,24,21,3
8599,Light Mage Lord,150,45,25,16,91,35,14,23
8600,Ice Archer Champion,171,25,19,2,61,37,10,16
8601,Ice Berserker Champion,58,19,30,2,96,16,27,8
8602,Dark Knight Prince,174,13,9,1,9,53,23,12
8603,Earth Priest Guardian,87,36,5,11,17,43,5,22
8604,Earth Berserker Prince,166,43,17,2,82,37,10,5
8605,Ancient Mage Prince,91,31,16,19,59,32,14,2
8606,Ancient Necromancer King,110,49,7,2,39,58,7,8
8607,Light Paladin Champion,85,22,14,13,1,12,6,8
8608,Ice Assassin Prince,157,25,21,5,20,13,21,15
8609,Storm Berserker Guardian,113,27,18,1,76,17,11,3
8610,Wind Ranger Champion,111,22,5,14,94,32,12,24
8611,Earth Assassin Champion,183,20,28,12,15,48,5,19
8612,Earth Mage Lord,138,45,34,6,99,24,32,3
8613,Fire Berserker Guardian,186,49,10,5,51,16,8,9
8614,Earth Necromancer Master,129,31,9,7,17,10,18,3
8615,Ancient Archer Guardian,81,38,9,16,67,33,33,2
8616,Earth Warrior Lord,91,23,29,9,91,23,31,16
8617,Fire Priest Lord,108,24,15,3,66,16,31,16
8618,Fire Berserker King,86,40,20,3,67,33,24,9
8619,Storm Knight Master,98,20,32,12,74,15,10,5
8620,Fire Necromancer Master,195,23,31,11,52,50,30,5
8621,Shadow Paladin Prince,185,14,37,19,79,40,17,1
8622,Shadow Necromancer Champion,87,11,6,7,3,29,28,12
8623,Dark Knight Queen,64,42,9,7,13,57,30,13
8624,Fire Assassin King,170,24,28,14,76,25,21,19
8625,Fire Necromancer Master,63,13,30,10,17,48,18,9
8626,Ice Berserker Lord,119,10,9,17,45,33,19,5
8627,Ice Berserker Queen,179,19,28,13,34,41,19,23
